path,dir,ext,size,description
scripts/gnn_models/gcn.py,scripts,.py,3690,模块说明：GCN: Graph Convolutional Network ================================= Reference: Kipf & Welling (2017) Semi-supervised classification with graph convolutional networks. ICLR. Core Formula: H^{(l+1)} = σ(D̃^{-1/2} Ã D̃^{-1/2。 主要定义类 GCNModel。
scripts/gnn_models/gat.py,scripts,.py,5952,"模块说明：GAT: Graph Attention Network ============================== Reference: Velickovic et al. (2018) Graph attention networks. ICLR. Core Formula: α_{ij} = softmax_j(LeakyReLU(a^T [Wh_i || Wh_j])) h_i' = σ(Σ_{j∈N_i} α_{ij} W 。 主要定义类 GraphAttentionLayer, GATModel。"
scripts/gnn_models/base_model.py,scripts,.py,1987,模块说明：Base GNN Model Class ===================== Abstract base class for all GNN models in the comparison experiment.。 主要定义类 BaseGNNModel。
scripts/gnn_models/baseline_gnn.py,scripts,.py,3930,"模块说明：Baseline GNN: Two-layer Message Passing Baseline ================================================ Baseline model with two-layer message passing without metapath enhancement. This serves as the ablation baseline for the M。 主要定义类 GraphMessageLayer, BaselineGNNModel。"
scripts/gnn_ablation_experiment.py,scripts,.py,37975,"模块说明：GNN Ablation Experiment: Stage6 Model Comparison =============================================== This script compares MetaPath V1 against classical GNN models for power grid line risk prediction. Comparison Models: - Met。 主要定义类 ExperimentConfig, ExperimentResult；函数 compute_risk_weight_tensor, weighted_mse_loss, evaluate_prob_metrics, compute_spearman_correlation, train_model, build_model, evaluate_model, compute_result_metrics 等。"
scripts/generate_scaled_topology.py,scripts,.py,10294,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义函数 project_root, load_json, dump_json, line_degree, length_km_from_geo, parse_args, main。"
scripts/generate_mock_data.py,scripts,.py,6405,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义函数 load_config, ensure_dirs, build_time_index, synthesize_wind_series, synthesize_pv_series, synthesize_load_series, synthesize_weather_series, write_grid_tables 等。"
scripts/export_standard_results.py,scripts,.py,7151,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义函数 project_root, read_json, ensure_dir, copy_csv, build_generation_schedule, build_reserve_schedule, build_load_shedding, build_wind_solar_scenarios 等。"
scripts/download_data.py,scripts,.py,8578,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义函数 load_config, resolve_env_template, ensure_parent_folder, fetch_to_file, response_to_frame, split_date_chunks, request_json_with_retry, fetch_renewables_ninja_series 等。"
scripts/dispatch_optimization_module.py,scripts,.py,75449,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义类 UCUnit, UCLine, UCInputs, ModelSolution, ConstraintBuilder；函数 project_root, parse_optional_float, ewm_topsis, calc_rapidity, load_grid, parse_capacity_list, derive_load_priority_map, load_failure_timestamps 等。"
scripts/dataset_config.formal_guangdong_2024.json,scripts,.json,1911,"实验配置 JSON 文件，顶层字段包括 region, timezone, start, end, freq, raw_dirs, processed_dir, final_dir, renewables_ninja, manual_downloads。它为对应流程提供参数、拓扑结构或结构化指标。"
scripts/dataset_config.example.json,scripts,.json,1577,"实验配置 JSON 文件，顶层字段包括 region, timezone, start, end, freq, raw_dirs, processed_dir, final_dir, renewables_ninja, manual_downloads。它为对应流程提供参数、拓扑结构或结构化指标。"
scripts/component_failure_probability.py,scripts,.py,18859,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义类 TyphoonState, LineAsset；函数 estimate_rmax_km, latlon_delta_km, local_xy_to_latlon, _circular_vector_with_inflow, _moving_vector, batts_model_components, schloemer_model_components, typhoon_wind_speed_gradient 等。"
scripts/build_ieee_subgrid.py,scripts,.py,12778,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义函数 project_root, parse_args, get_case_network, map_sgen_type, local_xy_to_latlon, parse_optional_float, build_bus_graph, get_source_buses 等。"
scripts/build_dataset.py,scripts,.py,17666,"Python 源码文件，属于项目的算法、实验或可视化实现。 主要定义类 PipelineArtifacts；函数 sanitize_column_name, load_config, find_time_column, normalize_index_timezone, read_csv_timeseries, infer_netcdf_time_variable, read_netcdf_timeseries, load_timeseries_file 等。"
scripts/analyze_stage123_results.py,scripts,.py,7484,"模块说明：Detailed analysis of Stage1-3 comparison results。 主要依赖 numpy, pandas，多为脚本式流程入口。"
results/wind_pv_uncertainty/formal2024/uncertainty_report.json,results,.json,1550,"实验报告或运行清单 JSON 文件，顶层字段包括 dataset, input, series_metadata, model_params, metrics。它为对应流程提供参数、拓扑结构或结构化指标。"
results/wind_pv_uncertainty/formal2024/typical_scenarios.npy,results,.npy,1405568,"NumPy 二进制数组文件，shape=(10, 8784, 2)，dtype=float64。它保存典型场景、故障张量或模型中间结果，需用 NumPy 读取。"
results/wind_pv_uncertainty/formal2024/scenario_probabilities.csv,results,.csv,258,"场景生成或故障情景数据，包含 约 10 行数据。表头字段包括 scenario_id, probability。"
results/wind_pv_uncertainty/formal2024/history_series.csv,results,.csv,443353,"表格数据文件，包含 约 8784 行数据。表头字段包括 timestamp, wind, pv。"
results/dispatch_optimization/formal2024_smoke/stochastic_uc_scenario_summary.csv,results,.csv,157,"场景生成或故障情景数据，包含 约 3 行数据。表头字段包括 scenario_id, probability, total_ls。"
results/dispatch_optimization/formal2024_smoke/stochastic_uc_first_stage_schedule.csv,results,.csv,1592,"调度优化或负荷削减结果数据，包含 约 24 行数据。表头字段包括 timestamp, unit_id, bus, u, p_base, reserve, startup, shutdown。"
results/dispatch_optimization/formal2024_smoke/stochastic_uc_expected_load_shedding.csv,results,.csv,6497,"调度优化或负荷削减结果数据，包含 约 78 行数据。表头字段包括 timestamp, load_bus, priority_level, priority_weight, demand, shed, served。"
results/dispatch_optimization/formal2024_smoke/scuc_schedule.csv,results,.csv,1524,"调度优化或负荷削减结果数据，包含 约 24 行数据。表头字段包括 timestamp, unit_id, bus, u, p, reserve, startup, shutdown。"
results/dispatch_optimization/formal2024_smoke/scuc_load_shedding.csv,results,.csv,5860,"调度优化或负荷削减结果数据，包含 约 78 行数据。表头字段包括 timestamp, load_bus, priority_level, priority_weight, demand, shed, served。"
results/dispatch_optimization/formal2024_smoke/robust_uc_worst_load_shedding.csv,results,.csv,6666,"调度优化或负荷削减结果数据，包含 约 78 行数据。表头字段包括 timestamp, load_bus, priority_level, priority_weight, demand, shed, served。"
results/dispatch_optimization/formal2024_smoke/robust_uc_scenario_summary.csv,results,.csv,171,"场景生成或故障情景数据，包含 约 3 行数据。表头字段包括 scenario_id, scenario_cost, is_worst, total_ls。"
results/dispatch_optimization/formal2024_smoke/robust_uc_first_stage_schedule.csv,results,.csv,1465,"调度优化或负荷削减结果数据，包含 约 24 行数据。表头字段包括 timestamp, unit_id, bus, u, p_base, reserve, startup, shutdown。"
results/dispatch_optimization/formal2024_smoke/dispatch_optimization_report.json,results,.json,2841,"实验报告或运行清单 JSON 文件，顶层字段包括 module, objective, inputs, solver, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/dispatch_optimization/formal2024_smoke/dispatch_model_comparison.csv,results,.csv,904,"调度优化或负荷削减结果数据，包含 约 3 行数据。表头字段包括 model, total_cost, generation_cost, reserve_cost, startup_shutdown_cost, load_shedding_penalty, EENS, priority_index, rapidity, reliability_score 等。"
results/dispatch_optimization/formal2024_smoke/dispatch_indicator_weights.csv,results,.csv,161,"调度优化或负荷削减结果数据，包含 约 4 行数据。表头字段包括 indicator, ewm_weight。"
results/dispatch_optimization/formal2024_smoke/dispatch_ewm_topsis_result.csv,results,.csv,371,"调度优化或负荷削减结果数据，包含 约 3 行数据。表头字段包括 model, TOPSIS_Score, TOPSIS_Rank, priority_index, reliability_score, rapidity, economic_score。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/warning_hourly_line_risk_long.csv,results,.csv,785,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 timestamp, line_id, risk_prob。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/warning_dispatch_strategy_selection.csv,results,.csv,305,"预警/风险结果数据，包含 约 1 行数据。表头字段包括 timestamp, hour_index, hourly_line_risk, hourly_uncertainty, global_expected_nk_fail_lines, global_max_critical_outage_prob, global_high_line_ratio, selected_strategy, reason。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/scenario_contingency_scenarios_full.csv,results,.csv,18298,"场景生成或故障情景数据，包含 约 256 行数据。表头字段包括 scenario, scenario_id, timestamp, failed_lines, outage_line_count, disconnected_load_count, probability, method。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/scenario_component_failure_prob_full.csv,results,.csv,2716,"场景生成或故障情景数据，包含 约 15 行数据。表头字段包括 timestamp, model, line_id, from_bus, to_bus, v_surface_ms, p_tower, p_span, p_line, towers 等。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/dispatch_reserve_schedule.csv,results,.csv,92,"调度优化或负荷削减结果数据，包含 约 1 行数据。表头字段包括 timestamp, reserve_up, reserve_down。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/dispatch_load_shedding_full.csv,results,.csv,886,"调度优化或负荷削减结果数据，包含 约 13 行数据。表头字段包括 timestamp, node, load_type, shed_MW。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/dispatch_line_flow_full.csv,results,.csv,1656,"调度优化或负荷削减结果数据，包含 约 15 行数据。表头字段包括 timestamp, line_id, from_bus, to_bus, flow_mw, limit_mw, loading, overload_flag, selected_strategy。"
results/timepoint_snapshots_formal2024_20240901_0000_1700/20240901_170000/dispatch_generation_schedule.csv,results,.csv,122,"调度优化或负荷削减结果数据，包含 约 1 行数据。表头字段包括 timestamp, BOOSTER, EMG_1, EMG_2, EMG_3, TH0。"
results/wind_pv_uncertainty/demo2020/uncertainty_report.json,results,.json,1525,"实验报告或运行清单 JSON 文件，顶层字段包括 dataset, input, series_metadata, model_params, metrics。它为对应流程提供参数、拓扑结构或结构化指标。"
results/wind_pv_uncertainty/demo2020/typical_scenarios.npy,results,.npy,1405568,"NumPy 二进制数组文件，shape=(10, 8784, 2)，dtype=float64。它保存典型场景、故障张量或模型中间结果，需用 NumPy 读取。"
results/wind_pv_uncertainty/demo2020/scenario_probabilities.csv,results,.csv,257,"场景生成或故障情景数据，包含 约 10 行数据。表头字段包括 scenario_id, probability。"
results/wind_pv_uncertainty/demo2020/history_series.csv,results,.csv,498165,"表格数据文件，包含 约 8784 行数据。表头字段包括 timestamp, wind, pv。"
results/multiscenario_fusion/phase1_design/wind_pv_variants.csv,results,.csv,771,"表格数据文件，包含 约 5 行数据。表头字段包括 variant, wind_scale, pv_scale, uncertainty_dir。"
results/multiscenario_fusion/phase1_design/strategy_pool_top2_cloud.csv,results,.csv,208,"表格数据文件，包含 约 2 行数据。表头字段包括 strategy_id, run_tag, failure_model, contingency_method, reserve_ratio。"
results/multiscenario_fusion/phase1_design/strategy_pool.csv,results,.csv,388,"表格数据文件，包含 约 6 行数据。表头字段包括 strategy_id, run_tag, failure_model, contingency_method, reserve_ratio。"
results/multiscenario_fusion/phase1_design/step6_final_summary.json,results,.json,1728,"实验报告或运行清单 JSON 文件，顶层字段包括 step, source, global_recommended_strategy, best_single_run, counts, outputs, notes。它为对应流程提供参数、拓扑结构或结构化指标。"
